Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	70782	8327	62455	0.085648828553293	1.089423686630535	0.27201152123870403	True	lrt_mle	0.936,1.269	wald_mle	two		True	0.93551605921974	1.268651625266106	False	True	False	mle	mle	lrt_mle	70782	8327	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513	0.27201152123870403	0.27201152123870403	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.936,1.269	0.93551605921974	1.268651625266106	
Aphagia_and_dysphagia	74446	4547	69899	0.046719730369808005	1.047828293473479	0.626529880274412	True	lrt_mle	0.937,1.080	profile	two		True	0.936608878684238	1.080329563771133	False	True	False	mle	mle	lrt_mle	74446	4547	69899	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.626529880274412	0.626529880274412	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.937,1.080	0.936608878684238	1.080329563771133	
Hypertrophic_conditions_of_skin	63876	2774	61102	0.03949685457081	1.040287226730003	0.743829796446684	True	lrt_mle	0.916,1.100	profile	two		True	0.9162186505255531	1.100015216485591	False	True	False	mle	mle	lrt_mle	63876	2774	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.743829796446684	0.743829796446684	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.916,1.100	0.9162186505255531	1.100015216485591	
Mild_cognitive_impairment	67590	685	66905	-0.262546363277473	0.769090705976153	0.15292932060984601	True	lrt_mle	0.533,1.110	wald_mle	two		True	0.532833820859643	1.110103170749569	False	True	False	mle	mle	lrt_mle	67590	685	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.15292932060984601	0.15292932060984601	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.533,1.110	0.532833820859643	1.110103170749569	
Acne	63749	2647	61102	0.11635033152431601	1.123389361910852	0.19639698124041302	True	lrt_mle	0.943,1.338	wald_mle	two		True	0.942865095465348	1.338477439162824	False	True	False	mle	mle	lrt_mle	63749	2647	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.19639698124041302	0.19639698124041302	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.943,1.338	0.942865095465348	1.338477439162824	
Other_skin_and_subcutaneous_disorders	66053	4951	61102	-0.077856285346994	0.9250973670376621	0.26143672336963003	True	lrt_mle	0.807,1.060	wald_mle	two		True	0.8070367211982531	1.060428994147072	False	True	False	mle	mle	lrt_mle	66053	4951	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.26143672336963003	0.26143672336963003	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.807,1.060	0.8070367211982531	1.060428994147072	
Inflammation_of_the_eye	71216	6239	64977	0.026878881374548	1.02724337692268	0.658210041147491	True	lrt_mle	0.960,1.049	profile	two		True	0.9597926902068271	1.048763415950298	False	True	False	mle	mle	lrt_mle	71216	6239	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.658210041147491	0.658210041147491	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.960,1.049	0.9597926902068271	1.048763415950298	
Hearing_impairment	69560	4583	64977	-0.030449105003834003	0.9700097994559471	0.6744558031116761	True	lrt_mle	0.944,1.049	profile	two		True	0.9435441787896011	1.048791752047316	False	True	False	mle	mle	lrt_mle	69560	4583	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6744558031116761	0.6744558031116761	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.944,1.049	0.9435441787896011	1.048791752047316	
Abnormal_Papanicolaou_smear	73429	2928	70501	0.043634039345031	1.044600002428663	0.616783242622369	True	lrt_mle	0.944,1.070	profile	two		True	0.943619087737912	1.070291763713719	False	True	False	mle	mle	lrt_mle	73429	2928	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.616783242622369	0.616783242622369	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.944,1.070	0.943619087737912	1.070291763713719	
Rosacea	61398	296	61102	0.081402596976132	1.084807548902281	0.76415314897215	True	lrt_mle	0.818,1.214	profile	two		True	0.817905956136558	1.214422756610245	False	True	False	mle	mle	lrt_mle	61398	296	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.76415314897215	0.76415314897215	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.818,1.214	0.817905956136558	1.214422756610245	
Epidermal_thickening	66181	5079	61102	0.073939263834999	1.076741406366474	0.26617582332543704	True	lrt_mle	0.946,1.226	wald_mle	two		True	0.945701497364922	1.22593869145232	False	True	False	mle	mle	lrt_mle	66181	5079	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.26617582332543704	0.26617582332543704	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.946,1.226	0.945701497364922	1.22593869145232	
Abnormal_cytological_findings_in_specimens_from_genital_organs	74446	3945	70501	-0.014403322370012002	0.9856999092571831	0.850557917456597	True	lrt_mle	0.942,1.055	profile	two		True	0.9419625934261241	1.055024577084895	False	True	False	mle	mle	lrt_mle	74446	3945	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.850557917456597	0.850557917456597	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.942,1.055	0.9419625934261241	1.055024577084895	
Multinodular_goiter	60548	1966	58582	0.054303071164816	1.055804537582053	0.6088560957153001	True	lrt_mle	0.932,1.086	profile	two		True	0.9315150066458111	1.086319586842063	False	True	False	mle	mle	lrt_mle	60548	1966	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6088560957153001	0.6088560957153001	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.932,1.086	0.9315150066458111	1.086319586842063	
Pure_hypercholesterolemia	65387	6805	58582	-0.108695470031372	0.897003540369082	0.080185686343583	True	lrt_mle	0.794,1.014	wald_mle	two		True	0.793629101109207	1.013843053776764	False	True	False	mle	mle	lrt_mle	65387	6805	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.080185686343583	0.080185686343583	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.794,1.014	0.793629101109207	1.013843053776764	
Benign_sarcoma_related_cancers	66484	4029	62455	0.047864336594378006	1.049028330914616	0.5250885745379671	True	lrt_mle	0.954,1.061	profile	two		True	0.9537226418599941	1.0611283545903	False	True	False	mle	mle	lrt_mle	66484	4029	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.5250885745379671	0.5250885745379671	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.954,1.061	0.9537226418599941	1.0611283545903	
Melanocytic_nevi	63655	1200	62455	0.14316013344158202	1.153914567182982	0.290037931025022	True	lrt_mle	0.887,1.501	wald_mle	two		True	0.887376932963121	1.500510976672441	False	True	False	mle	mle	lrt_mle	63655	1200	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.290037931025022	0.290037931025022	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.887,1.501	0.887376932963121	1.500510976672441	
Migraine	72594	5689	66905	-0.00588011661011	0.9941371374403891	0.926780336678055	True	lrt_mle	0.952,1.047	profile	two		True	0.9519726671672041	1.047180612213545	False	True	False	mle	mle	lrt_mle	72594	5689	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.926780336678055	0.926780336678055	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.952,1.047	0.9519726671672041	1.047180612213545	
Diastolic_heart_failure	74446	2684	71762	0.044991041668081	1.046018489285924	0.6154935865276361	True	lrt_mle	0.942,1.073	profile	two		True	0.941745388955966	1.072754088108147	False	True	False	mle	mle	lrt_mle	74446	2684	71762	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6154935865276361	0.6154935865276361	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.942,1.073	0.941745388955966	1.072754088108147	
Other_follicular_disorders	68035	6933	61102	0.05279413933858101	1.054212601876292	0.361219113227489	True	lrt_mle	0.942,1.180	wald_mle	two		True	0.9415830317129381	1.180314611163898	False	True	False	mle	mle	lrt_mle	68035	6933	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.361219113227489	0.361219113227489	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.942,1.180	0.9415830317129381	1.180314611163898	
Uninodular_goiter_single_thyroid_nodule	61102	2520	58582	0.09073614984094101	1.094980056478482	0.331568022775994	True	lrt_mle	0.913,1.314	wald_mle	two		True	0.912655042061945	1.313728921473751	False	True	False	mle	mle	lrt_mle	61102	2520	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.331568022775994	0.331568022775994	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.913,1.314	0.912655042061945	1.313728921473751	
Benign_neoplasm_of_the_skin	65465	3010	62455	0.117563022189513	1.124752512076108	0.17703586443141	True	lrt_mle	0.949,1.332	wald_mle	two		True	0.9494231495794501	1.332459835197699	False	True	False	mle	mle	lrt_mle	65465	3010	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.17703586443141	0.17703586443141	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.949,1.332	0.9494231495794501	1.332459835197699	
High_risk_human_papillomavirus_HPV_DNA_test_positive	71629	1128	70501	0.09621819206069601	1.1009992670867321	0.490670834628173	True	lrt_mle	0.916,1.114	profile	two		True	0.9164030070893591	1.113856271410515	False	True	False	mle	mle	lrt_mle	40387	1100	39287	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.490670834628173	0.490670834628173	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.916,1.114	0.9164030070893591	1.113856271410515	
Disorder_of_nervous_system	68931	2026	66905	-0.034721162487814004	0.9658747008111611	0.738499371468266	True	lrt_mle	0.920,1.072	profile	two		True	0.9196620834579041	1.071975394974402	False	True	False	mle	mle	lrt_mle	68931	2026	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.738499371468266	0.738499371468266	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.920,1.072	0.9196620834579041	1.071975394974402	
Pain_in_shoulder	73549	12198	61351	-0.011814661740584001	0.9882548573246831	0.7991345198692821	True	lrt_mle	0.964,1.033	profile	two		True	0.964256013168274	1.03294642070165	False	True	False	mle	mle	lrt_mle	73549	12198	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.7991345198692821	0.7991345198692821	True	lrt_mle	lrt_mle	0.9386492823214052	False	True	profile		0.964,1.033	0.964256013168274	1.03294642070165	
Flat_foot_pes_planus	63431	2080	61351	0.030229801728880002	1.030691361397587	0.764878974366891	True	lrt_mle	0.930,1.080	profile	two		True	0.9300715414488491	1.080348363985645	False	True	False	mle	mle	lrt_mle	63431	2080	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.764878974366891	0.764878974366891	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.930,1.080	0.9300715414488491	1.080348363985645	
Morbid_obesity	67801	9219	58582	0.04227817655371301	1.043184627897223	0.415001684008504	True	lrt_mle	0.943,1.155	wald_mle	two		True	0.9425432748724861	1.154572099650588	False	True	False	mle	mle	lrt_mle	67801	9219	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.415001684008504	0.415001684008504	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	wald_mle		0.943,1.155	0.9425432748724861	1.154572099650588	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	61407	305	61102	0.136267460122616	1.145988358796385	0.601046384474725	True	lrt_mle	0.834,1.213	profile	two		True	0.8344589233737011	1.213114645382073	False	True	False	mle	mle	lrt_mle	61407	305	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.601046384474725	0.601046384474725	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.834,1.213	0.8344589233737011	1.213114645382073	
Conjunctivitis	69437	4460	64977	-0.022336786748394	0.9779108321756741	0.7541138551769071	True	lrt_mle	0.945,1.050	profile	two		True	0.944846394716613	1.049632679287351	False	True	False	mle	mle	lrt_mle	69437	4460	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.7541138551769071	0.7541138551769071	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.945,1.050	0.944846394716613	1.049632679287351	
Skin_changes_due_to_solar_radiation	61598	496	61102	0.186448288714212	1.204962310324207	0.361533296960302	True	lrt_mle	0.812,1.789	wald_mle	two		True	0.8115544162006051	1.789078021532142	False	True	False	mle	mle	lrt_mle	61598	496	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.361533296960302	0.361533296960302	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.812,1.789	0.8115544162006051	1.789078021532142	
Laryngitis_and_tracheitis	74446	913	73533	-0.652471450222724	0.520757159642213	9.518806679579463e-05	True	lrt_mle	0.369,0.735	wald_mle	two		True	0.368985413753869	0.734955933785287	False	True	False	mle	mle	lrt_mle	74446	913	73533	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	9.518806679579463e-05	9.518806679579463e-05	True	lrt_mle	lrt_mle	0.012326854650055404	True	True	wald_mle		0.369,0.735	0.368985413753869	0.734955933785287	unable to determine
Sensorineural_hearing_loss	67940	2963	64977	-0.05092052352611601	0.9503541983316691	0.5710895941913801	True	lrt_mle	0.930,1.057	profile	two		True	0.929567642228015	1.0573943576431941	False	True	False	mle	mle	lrt_mle	67940	2963	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.5710895941913801	0.5710895941913801	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.930,1.057	0.929567642228015	1.0573943576431941	
Goiter	62921	4339	58582	0.061881512961142006	1.063836286448634	0.39658777967038206	True	lrt_mle	0.922,1.227	wald_mle	two		True	0.9224808187361301	1.226852224326357	False	True	False	mle	mle	lrt_mle	62921	4339	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.39658777967038206	0.39658777967038206	True	lrt_mle	lrt_mle	0.9217218797308768	False	True	wald_mle		0.922,1.227	0.9224808187361301	1.226852224326357	
Alopecia_Areata	61344	242	61102	-0.10687880665777401	0.8986345749186511	0.722828599183404	True	lrt_mle	0.774,1.207	profile	two		True	0.774407762867186	1.206580310256905	False	True	False	mle	mle	lrt_mle	61344	242	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.722828599183404	0.722828599183404	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.774,1.207	0.774407762867186	1.206580310256905	
Urinary_incontinence_and_enuresis	74446	4999	69447	-0.074848038706932	0.927884478140748	0.279549020007529	True	lrt_mle	0.810,1.063	wald_mle	two		True	0.8096770589755851	1.06334938754945	False	True	False	mle	mle	lrt_mle	74446	4999	69447	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.279549020007529	0.279549020007529	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.810,1.063	0.8096770589755851	1.06334938754945	
Viral_infections	74446	18428	56018	-0.011777266473668	0.9882918140698531	0.762659983514077	True	lrt_mle	0.970,1.027	profile	two		True	0.969768191391786	1.027325544057608	False	True	False	mle	mle	lrt_mle	74446	18428	56018	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.762659983514077	0.762659983514077	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.970,1.027	0.969768191391786	1.027325544057608	
Scar_conditions_and_fibrosis_of_skin	62341	1239	61102	0.011867072722879	1.01193776579356	0.9282369549539831	True	lrt_mle	0.905,1.101	profile	two		True	0.905009612686254	1.100874738944908	False	True	False	mle	mle	lrt_mle	62341	1239	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9282369549539831	0.9282369549539831	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.905,1.101	0.905009612686254	1.100874738944908	
Abnormal_mammogram	66013	3558	62455	0.02186008838493	1.022100770696435	0.7953089837852491	True	lrt_mle	0.942,1.066	profile	two		True	0.941856716573036	1.066191052976856	False	True	False	mle	mle	lrt_mle	36423	3545	32878	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.7953089837852491	0.7953089837852491	True	lrt_mle	lrt_mle	0.9386492823214052	False	True	profile		0.942,1.066	0.941856716573036	1.066191052976856	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	70782	8327	62455	0.118025620334138	1.125272940866771	0.039194720752073	True	lrt_mle	1.006,1.258	wald_mle	two		True	1.00636446043877	1.258231228569894	False	True	False	mle	mle	lrt_mle	70782	8327	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.039194720752073	0.039194720752073	True	lrt_mle	lrt_mle	0.7808794365220699	False	True	wald_mle		1.006,1.258	1.00636446043877	1.258231228569894	
Aphagia_and_dysphagia	74446	4547	69899	-0.132147239875109	0.87621197223959	0.065269960144911	True	lrt_mle	0.760,1.010	wald_mle	two		True	0.760453554384379	1.009591467972712	False	True	False	mle	mle	lrt_mle	74446	4547	69899	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-141867315-INV-29159	0.065269960144911	0.065269960144911	True	lrt_mle	lrt_mle	0.8897326146069446	False	True	wald_mle		0.760,1.010	0.760453554384379	1.009591467972712	
Hypertrophic_conditions_of_skin	63876	2774	61102	0.0034287592881190004	1.003434644207315	0.969341493961924	True	lrt_mle	0.935,1.068	profile	two		True	0.934699680045119	1.067621282079895	False	True	False	mle	mle	lrt_mle	63876	2774	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.969341493961924	0.969341493961924	True	lrt_mle	lrt_mle	0.9807009645942903	False	True	profile		0.935,1.068	0.934699680045119	1.067621282079895	
